,State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
21202,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Little gourd (Kundru),Other,FAQ,02/07/2024,10000.0,12000.0,11000.0,302
21203,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Sweet Potato,Other,FAQ,02/07/2024,8000.0,12000.0,10000.0,152
21204,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Snakeguard,Other,FAQ,02/07/2024,10000.0,14000.0,12000.0,156
21205,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Papaya,Other,Medium,02/07/2024,8000.0,12000.0,10000.0,72
21206,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Coconut,Coconut,FAQ,02/07/2024,500.0,800.0,600.0,138
21207,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Leafy Vegetable,Leafy Vegetables,FAQ,02/07/2024,8000.0,12000.0,10000.0,171
21208,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Lemon,Other,FAQ,02/07/2024,1.0,1.5,1.2,310
21209,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bitter gourd,Other,FAQ,02/07/2024,10000.0,14000.0,12000.0,81
23505,Andaman and Nicobar,South Andaman,Port Blair,Tapioca,Other,FAQ,22/07/2024,4000.0,8000.0,6000.0,100
23506,Andaman and Nicobar,South Andaman,Port Blair,Little gourd (Kundru),Other,FAQ,22/07/2024,10000.0,14000.0,12000.0,302
23507,Andaman and Nicobar,South Andaman,Port Blair,Cucumbar(Kheera),Other,FAQ,22/07/2024,3000.0,5000.0,4000.0,159
23508,Andaman and Nicobar,South Andaman,Port Blair,Ridgeguard(Tori),Other,FAQ,22/07/2024,4000.0,8000.0,6000.0,160
23509,Andaman and Nicobar,South Andaman,Port Blair,Bottle gourd,Other,FAQ,22/07/2024,8000.0,12000.0,10000.0,82
23510,Andaman and Nicobar,South Andaman,Port Blair,Colacasia,Other,FAQ,22/07/2024,6000.0,10000.0,8000.0,318
23511,Andaman and Nicobar,South Andaman,Port Blair,Pointed gourd (Parval),Other,FAQ,22/07/2024,14000.0,20000.0,18000.0,303
23512,Andaman and Nicobar,South Andaman,Port Blair,Brinjal,Other,FAQ,22/07/2024,12000.0,18000.0,16000.0,35
23513,Andaman and Nicobar,South Andaman,Port Blair,Bitter gourd,Other,FAQ,22/07/2024,10000.0,20000.0,15000.0,81
23514,Andaman and Nicobar,South Andaman,Port Blair,Green Chilli,Other,FAQ,22/07/2024,20000.0,40000.0,30000.0,87
23515,Andaman and Nicobar,South Andaman,Port Blair,Sweet Potato,Other,FAQ,22/07/2024,6000.0,10000.0,8000.0,152
23516,Andaman and Nicobar,South Andaman,Port Blair,Snakeguard,Other,FAQ,22/07/2024,4000.0,8000.0,6000.0,156
23517,Andaman and Nicobar,South Andaman,Port Blair,Raddish,Other,FAQ,22/07/2024,8000.0,12000.0,10000.0,161
23675,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Carrot,Other,FAQ,23/07/2024,16000.0,20000.0,18000.0,153
23676,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cucumbar(Kheera),Other,FAQ,23/07/2024,10000.0,14000.0,12000.0,159
23677,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ridgeguard(Tori),Other,FAQ,23/07/2024,12000.0,16000.0,14000.0,160
23678,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Green Chilli,Other,FAQ,23/07/2024,42000.0,50000.0,45000.0,87
23679,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pumpkin,Other,FAQ,23/07/2024,8000.0,14000.0,10000.0,84
23680,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ashgourd,Other,FAQ,23/07/2024,15000.0,20000.0,18000.0,83
23681,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bhindi(Ladies Finger),Other,FAQ,23/07/2024,15000.0,18000.0,15500.0,85
23682,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bitter gourd,Other,FAQ,23/07/2024,15000.0,20000.0,18000.0,81
23683,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bottle gourd,Other,FAQ,23/07/2024,8000.0,12000.0,9500.0,82
23684,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ginger(Green),Other,FAQ,23/07/2024,40000.0,50000.0,45000.0,103
23685,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Amaranthus,Other,FAQ,23/07/2024,7900.0,10000.0,8500.0,86
23686,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Banana - Green,Other,FAQ,23/07/2024,5000.0,8000.0,6000.0,90
23687,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Colacasia,Other,FAQ,23/07/2024,12000.0,16000.0,15000.0,318
23688,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pointed gourd (Parval),Other,FAQ,23/07/2024,15000.0,20000.0,19000.0,303
23689,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Little gourd (Kundru),Other,FAQ,23/07/2024,10000.0,16000.0,13000.0,302
23690,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Banana,Banana - Ripe,Medium,23/07/2024,5000.0,8000.0,6000.0,19
23691,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Tomato,Other,FAQ,23/07/2024,10000.0,16000.0,12000.0,78
23692,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Papaya,Other,Medium,23/07/2024,5000.0,8000.0,6000.0,72
23693,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Snakeguard,Other,FAQ,23/07/2024,8000.0,12000.0,10000.0,156
23694,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Coconut,Coconut,FAQ,23/07/2024,1000.0,1500.0,1200.0,138
23695,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Brinjal,Other,FAQ,23/07/2024,15000.0,20000.0,18000.0,35
23696,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Beetroot,Other,FAQ,23/07/2024,15000.0,20000.0,18000.0,157
23697,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Papaya (Raw),Other,FAQ,23/07/2024,5000.0,8000.0,6000.0,313
23698,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Lemon,Other,FAQ,23/07/2024,1.0,1.5,1.2,310
23834,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,24/07/2024,60.0,100.0,80.0,159
23835,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bottle gourd,Bottle Gourd,FAQ,24/07/2024,60.0,120.0,80.0,82
23836,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,24/07/2024,200.0,450.0,300.0,27
23837,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,24/07/2024,80.0,150.0,120.0,35
23838,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bitter gourd,Bitter Gourd,FAQ,24/07/2024,60.0,100.0,80.0,81
23839,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,24/07/2024,120.0,160.0,140.0,85
23840,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,24/07/2024,10.0,30.0,20.0,138
23841,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,24/07/2024,80.0,120.0,100.0,78
23842,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Papaya,Papaya,Medium,24/07/2024,50.0,80.0,70.0,72
23843,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,24/07/2024,60.0,120.0,80.0,89
23844,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,24/07/2024,50.0,80.0,60.0,171
23845,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana,Banana - Ripe,Medium,24/07/2024,50.0,80.0,60.0,19
23846,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,24/07/2024,200.0,450.0,300.0,87
23847,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,24/07/2024,100.0,150.0,120.0,86
23848,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,24/07/2024,80.0,150.0,100.0,84
24094,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,26/07/2024,60.0,100.0,80.0,89
24095,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bitter gourd,Bitter Gourd,FAQ,26/07/2024,60.0,100.0,80.0,81
24096,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,26/07/2024,80.0,120.0,100.0,86
24097,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,26/07/2024,200.0,400.0,300.0,87
24098,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,26/07/2024,80.0,150.0,100.0,35
24099,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,26/07/2024,60.0,100.0,80.0,159
24100,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Papaya,Papaya,Medium,26/07/2024,50.0,80.0,60.0,72
24101,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,26/07/2024,200.0,400.0,300.0,27
24102,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bottle gourd,Bottle Gourd,FAQ,26/07/2024,60.0,100.0,80.0,82
24103,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana,Banana - Ripe,Medium,26/07/2024,60.0,80.0,70.0,19
24104,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,26/07/2024,100.0,150.0,120.0,85
24105,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,26/07/2024,10.0,30.0,15.0,138
24106,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,26/07/2024,50.0,80.0,60.0,171
24107,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,26/07/2024,80.0,120.0,100.0,84
24108,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,26/07/2024,80.0,120.0,100.0,78
24683,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,31/07/2024,400.0,600.0,500.0,87
24684,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,31/07/2024,50.0,80.0,60.0,171
24685,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,31/07/2024,70.0,110.0,90.0,86
24686,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bitter gourd,Bitter Gourd,FAQ,31/07/2024,60.0,100.0,80.0,81
24687,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,31/07/2024,60.0,100.0,80.0,89
24688,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,31/07/2024,200.0,400.0,300.0,27
24689,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana,Banana - Ripe,Medium,31/07/2024,60.0,80.0,70.0,19
24690,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,31/07/2024,80.0,150.0,100.0,35
24691,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,31/07/2024,60.0,100.0,80.0,159
24692,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Papaya,Papaya,Medium,31/07/2024,50.0,80.0,60.0,72
24693,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,31/07/2024,100.0,140.0,120.0,78
24694,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,31/07/2024,120.0,160.0,140.0,85
24695,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,31/07/2024,10.0,30.0,15.0,138
24696,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,31/07/2024,90.0,150.0,110.0,84
24697,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bottle gourd,Bottle Gourd,FAQ,31/07/2024,60.0,100.0,80.0,82
25601,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,07/08/2024,100.0,150.0,120.0,78
25602,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,07/08/2024,200.0,500.0,300.0,87
25603,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Papaya,Papaya,Medium,07/08/2024,40.0,80.0,60.0,72
25604,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bottle gourd,Bottle Gourd,FAQ,07/08/2024,60.0,120.0,80.0,82
25605,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,07/08/2024,10.0,30.0,20.0,138
25606,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,07/08/2024,80.0,120.0,100.0,35
25607,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana,Banana - Ripe,Medium,07/08/2024,60.0,100.0,80.0,19
25608,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bitter gourd,Bitter Gourd,FAQ,07/08/2024,60.0,100.0,80.0,81
25609,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,07/08/2024,80.0,120.0,100.0,89
25610,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,07/08/2024,60.0,100.0,80.0,86
25611,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,07/08/2024,60.0,100.0,80.0,171
25612,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,07/08/2024,80.0,120.0,100.0,159
25613,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,07/08/2024,200.0,400.0,300.0,27
25614,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,07/08/2024,80.0,120.0,100.0,84
25615,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,07/08/2024,120.0,160.0,140.0,85
27092,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Coconut,Coconut,FAQ,20/08/2024,1000.0,1500.0,1400.0,138
27093,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Brinjal,Other,FAQ,20/08/2024,3000.0,6000.0,5000.0,35
27094,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bitter gourd,Other,FAQ,20/08/2024,3000.0,6000.0,5000.0,81
27095,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Amaranthus,Other,FAQ,20/08/2024,1500.0,3000.0,2000.0,86
27096,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Snakeguard,Other,FAQ,20/08/2024,2000.0,4000.0,3000.0,156
27097,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Green Chilli,Other,FAQ,20/08/2024,22000.0,30000.0,28000.0,87
27098,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Banana - Green,Other,FAQ,20/08/2024,2000.0,4000.0,3000.0,90
27099,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Papaya (Raw),Other,FAQ,20/08/2024,1000.0,2000.0,1500.0,313
27100,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Carrot,Other,FAQ,20/08/2024,12000.0,16000.0,15000.0,153
27101,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Tomato,Other,FAQ,20/08/2024,10000.0,14000.0,13000.0,78
27102,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pumpkin,Other,FAQ,20/08/2024,2000.0,4000.0,3000.0,84
27103,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cucumbar(Kheera),Other,FAQ,20/08/2024,2000.0,4000.0,3000.0,159
27104,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pointed gourd (Parval),Other,FAQ,20/08/2024,6000.0,8000.0,7000.0,303
27105,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Little gourd (Kundru),Other,FAQ,20/08/2024,5000.0,8000.0,7000.0,302
27106,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ridgeguard(Tori),Other,FAQ,20/08/2024,3000.0,6000.0,5000.0,160
27107,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ginger(Dry),Other,FAQ,20/08/2024,40000.0,50000.0,45000.0,27
27108,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Coriander(Leaves),Local,FAQ,20/08/2024,14000.0,20000.0,18000.0,43
27109,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bottle gourd,Other,FAQ,20/08/2024,2000.0,4000.0,3000.0,82
27110,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bhindi(Ladies Finger),Other,FAQ,20/08/2024,3000.0,6000.0,5000.0,85
27111,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ashgourd,Other,FAQ,20/08/2024,3000.0,5000.0,4000.0,83
27112,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Colacasia,Other,FAQ,20/08/2024,8000.0,12000.0,10000.0,318
27685,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bitter gourd,Bitter Gourd,FAQ,26/08/2024,40.0,80.0,60.0,81
27686,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,26/08/2024,40.0,80.0,60.0,85
27687,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,26/08/2024,40.0,80.0,60.0,171
27688,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,26/08/2024,100.0,150.0,120.0,78
27689,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana - Green,Banana - Green,FAQ,26/08/2024,40.0,80.0,60.0,90
27690,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cowpea(Veg),Cowpea (Veg),FAQ,26/08/2024,30.0,60.0,50.0,89
27691,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,26/08/2024,40.0,80.0,60.0,86
27692,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,26/08/2024,10.0,30.0,20.0,138
27693,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bottle gourd,Bottle Gourd,FAQ,26/08/2024,40.0,80.0,60.0,82
27694,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,26/08/2024,60.0,100.0,80.0,35
27695,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,26/08/2024,300.0,500.0,400.0,27
27696,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,26/08/2024,300.0,500.0,400.0,87
27697,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,26/08/2024,40.0,80.0,60.0,84
27698,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,26/08/2024,40.0,70.0,60.0,159
28205,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bitter gourd,Other,FAQ,29/08/2024,2000.0,4000.0,3000.0,81
28206,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Coriander(Leaves),Local,FAQ,29/08/2024,14000.0,20000.0,18000.0,43
28207,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Green Chilli,Other,FAQ,29/08/2024,20000.0,26000.0,25000.0,87
28208,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pointed gourd (Parval),Other,FAQ,29/08/2024,6000.0,8000.0,7000.0,303
28209,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ridgeguard(Tori),Other,FAQ,29/08/2024,2000.0,4000.0,3000.0,160
28210,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Banana - Green,Other,FAQ,29/08/2024,1500.0,3000.0,2500.0,90
28211,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Tomato,Other,FAQ,29/08/2024,8000.0,12000.0,10000.0,78
28212,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Colacasia,Other,FAQ,29/08/2024,8000.0,12000.0,11000.0,318
28213,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Brinjal,Other,FAQ,29/08/2024,2000.0,4000.0,3000.0,35
28214,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Carrot,Other,FAQ,29/08/2024,10000.0,14000.0,13000.0,153
28215,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Lemon,Other,FAQ,29/08/2024,0.3,0.5,0.4,310
28216,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ashgourd,Other,FAQ,29/08/2024,2000.0,4000.0,3000.0,83
28217,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Banana,Banana - Ripe,Medium,29/08/2024,4000.0,6000.0,5000.0,19
28218,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bottle gourd,Other,FAQ,29/08/2024,2000.0,3000.0,2500.0,82
28219,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pumpkin,Other,FAQ,29/08/2024,2000.0,4000.0,3000.0,84
28220,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cucumbar(Kheera),Other,FAQ,29/08/2024,2000.0,4000.0,3000.0,159
28221,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Snakeguard,Other,FAQ,29/08/2024,1500.0,3000.0,2000.0,156
28222,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ginger(Dry),Other,FAQ,29/08/2024,40000.0,50000.0,45000.0,27
28223,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Coconut,Coconut,FAQ,29/08/2024,1000.0,1500.0,1200.0,138
28224,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bhindi(Ladies Finger),Other,FAQ,29/08/2024,2000.0,4000.0,3000.0,85
28679,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Green Chilli,Green Chilly,FAQ,02/09/2024,200.0,400.0,300.0,87
28680,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Tomato,Tomato,FAQ,02/09/2024,80.0,120.0,100.0,78
28681,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Pumpkin,Other,FAQ,02/09/2024,40.0,80.0,60.0,84
28682,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Coconut,Coconut,FAQ,02/09/2024,10.0,30.0,20.0,138
28683,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Leafy Vegetable,Leafy Vegetables,FAQ,02/09/2024,20.0,100.0,30.0,171
28684,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Banana,Banana - Ripe,Medium,02/09/2024,30.0,50.0,40.0,19
28685,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Papaya,Papaya,Medium,02/09/2024,20.0,50.0,30.0,72
28686,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,02/09/2024,30.0,50.0,40.0,85
28687,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bottle gourd,Bottle Gourd,FAQ,02/09/2024,30.0,50.0,40.0,82
28688,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,02/09/2024,20.0,40.0,30.0,86
28689,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Brinjal,Arkasheela Mattigulla,FAQ,02/09/2024,40.0,60.0,50.0,35
29192,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Brinjal,Other,FAQ,05/09/2024,2000.0,4000.0,3000.0,35
29193,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Papaya,Other,Medium,05/09/2024,5000.0,10000.0,8000.0,72
29194,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Coconut,Coconut,FAQ,05/09/2024,1000.0,1500.0,1300.0,138
29195,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pointed gourd (Parval),Other,FAQ,05/09/2024,4000.0,6000.0,5000.0,303
29196,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Banana,Banana - Ripe,Medium,05/09/2024,4000.0,6000.0,5000.0,19
29197,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bottle gourd,Other,FAQ,05/09/2024,1500.0,3000.0,2000.0,82
29198,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Pumpkin,Other,FAQ,05/09/2024,2000.0,4000.0,3000.0,84
29199,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Cucumbar(Kheera),Other,FAQ,05/09/2024,2000.0,4000.0,3000.0,159
29200,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Little gourd (Kundru),Other,FAQ,05/09/2024,4000.0,6000.0,5000.0,302
29201,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bhindi(Ladies Finger),Other,FAQ,05/09/2024,2000.0,4000.0,3000.0,85
29202,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Coriander(Leaves),Local,FAQ,05/09/2024,7000.0,10000.0,8000.0,43
29203,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Green Chilli,Other,FAQ,05/09/2024,20000.0,30000.0,25000.0,87
29204,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ridgeguard(Tori),Other,FAQ,05/09/2024,1500.0,3000.0,2000.0,160
29205,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Carrot,Other,FAQ,05/09/2024,12000.0,16000.0,15000.0,153
29206,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Banana - Green,Other,FAQ,05/09/2024,1500.0,3000.0,2500.0,90
29207,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Papaya (Raw),Other,FAQ,05/09/2024,3000.0,6000.0,5000.0,313
29208,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Ginger(Dry),Other,FAQ,05/09/2024,35000.0,50000.0,40000.0,27
29209,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Bitter gourd,Other,FAQ,05/09/2024,2000.0,4000.0,3000.0,81
29210,Andaman and Nicobar,North and Middle Andaman ,Diglipur,Lemon,Other,FAQ,05/09/2024,0.3,0.5,0.35,310
30276,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Ginger(Dry),Other,FAQ,12/09/2024,200.0,400.0,300.0,27
30277,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Amaranthus,Amaranthus,FAQ,12/09/2024,30.0,50.0,40.0,86
30278,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Bhindi(Ladies Finger),Bhindi,FAQ,12/09/2024,40.0,60.0,50.0,85
30279,Andaman and Nicobar,North and Middle Andaman ,Mayabandar,Cucumbar(Kheera),Cucumbar,FAQ,12/09/2024,30.0,60.0,40.0,159
